country_id,country,iso_codes,population_scope_codes,scenario_year,scenario_gdp_scaling,vanilla_population,proposed_population,population_scale,population_delta_percent,population_manual_review,population_geography_note,vanilla_json_initial_gdp,vanilla_effective_gdp,vanilla_gdp_per_capita,nominal_gdp_per_capita_after_scenario_scaling,ppp_gdp_per_capita_after_scenario_scaling,lower_bound_gdp_per_capita,upper_bound_gdp_per_capita,proposed_gdp_per_capita,decision,proposed_effective_gdp_after_scenario_scaling,proposed_json_initial_gdp,population_method,nominal_method,ppp_method,review_flag,un_wpp_source_url,imf_source_url,world_bank_source_url
SSD,South Sudan,SSD,SSD,2022,1,11695668,11021177,0.9423298438361964,-5.767015616380355,yes — reviewed,"Single-country game territory and UN country/area boundary align. The difference is an updated historical estimate/projection vintage, not a geographic-scope mismatch; accept the UN WPP value for a consistent source vintage.",11909040000,11909040000,1018,683,1336,683,1336,1018,kept_vanilla,11222243803,11222243803,SSD: UN WPP 2024 Medium exact 2022,SSD: IMF exact 2022,SSD: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SSD,South Sudan,SSD,SSD,2026,0.87,12436037,12436037,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,10019680000,8717121600,701,425,1340,425,1340,701,kept_vanilla,8717121600,10019680000,SSD: UN WPP 2024 Medium exact 2026,SSD: IMF exact 2026,SSD: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
ESP,Spain,ESP,ESP,2003,1.59,42506544,42506543,0.9999999764742107,-0.000002352578931663629,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,702970175439,1117722578948,26295,33955,44964,33955,44964,33955,clamped_to_nominal,1443300028530,907735867000,ESP: UN WPP 2024 Medium exact 2003,ESP: IMF exact 2003,ESP: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
ESP,Spain,ESP,ESP,2022,1,46710039,47828382,1.0239422407675576,2.3942240767557577,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1944288720000,1944288720000,41625,30317,49802,30317,49802,41625,kept_vanilla,1990839348656,1990839348656,ESP: UN WPP 2024 Medium exact 2022,ESP: IMF exact 2022,ESP: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
ESP,Spain,ESP,ESP,2026,0.87,47850793,47850793,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,2489088800000,2165507256000,45255,38022,54144,38022,54144,45255,kept_vanilla,2165507256000,2489088800000,ESP: UN WPP 2024 Medium exact 2026,ESP: IMF exact 2026,ESP: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
LKA,Sri Lanka,LKA,LKA,2003,1.59,19951521,19951521,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,56567836257,89942859649,4508,1781,7709,1781,7709,4508,kept_vanilla,89942859649,56567836257,LKA: UN WPP 2024 Medium exact 2003,LKA: IMF exact 2003,LKA: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
LKA,Sri Lanka,LKA,LKA,2022,1,21600347,22834965,1.0571573225189392,5.7157322518939235,yes — reviewed,"Single-country game territory and UN country/area boundary align. The difference is an updated historical estimate/projection vintage, not a geographic-scope mismatch; accept the UN WPP value for a consistent source vintage.",299957680000,299957680000,13887,3266,13785,3266,13785,13785,clamped_to_ppp,314779282000,314779282000,LKA: UN WPP 2024 Medium exact 2022,LKA: IMF exact 2022,LKA: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
LKA,Sri Lanka,LKA,LKA,2026,0.87,23348315,23348315,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,301491520000,262297622400,11234,4575,15732,4575,15732,11234,kept_vanilla,262297622400,301491520000,LKA: UN WPP 2024 Medium exact 2026,"LKA: peer-growth inference from World Bank 2025; South Asia median 2.20%/yr (5 peers, capped at ±8%)","LKA: peer-growth inference from World Bank 2025; South Asia median 3.01%/yr (5 peers, capped at ±8%)",inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SDN,Sudan,SDN,SDN,2003,1.59,29896036,29896035,0.9999999665507494,-0.0000033449250591566226,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,67181286550,106818245615,3573,1136,6110,1136,6110,3573,kept_vanilla,106818242042,67181284303,SDN: UN WPP 2024 Medium exact 2003,SDN: IMF exact 2003,SDN: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SDN,Sudan,SDN,SDN,2022,1,46333401,49383346,1.0658260549446823,6.58260549446823,yes — reviewed,"Single-country game territory and UN country/area boundary align. The difference is an updated historical estimate/projection vintage, not a geographic-scope mismatch; accept the UN WPP value for a consistent source vintage.",182455680000,182455680000,3938,678,3617,678,3617,3617,clamped_to_ppp,178632257000,178632257000,SDN: UN WPP 2024 Medium exact 2022,SDN: IMF exact 2022,SDN: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SDN,Sudan,SDN,SDN,2026,0.87,53282718,53282719,1.0000000187678113,0.0000018767811305053783,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,103640240000,90167008800,1692,730,2070,730,2070,1692,kept_vanilla,90167010492,103640241945,SDN: UN WPP 2024 Medium exact 2026,SDN: IMF exact 2026,SDN: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SUR,Suriname,SUR,SUR,2003,1.59,506414,506414,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,3178947368,5054526315,9981,5428,17068,5428,17068,9981,kept_vanilla,5054526315,3178947368,SUR: UN WPP 2024 Medium exact 2003,SUR: IMF exact 2003,SUR: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SUR,Suriname,SUR,SUR,2022,1,598366,623164,1.0414428627295,4.144286272950004,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,9394880000,9394880000,15701,6101,19914,6101,19914,15701,kept_vanilla,9784230722,9784230722,SUR: UN WPP 2024 Medium exact 2022,SUR: IMF exact 2022,SUR: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SUR,Suriname,SUR,SUR,2026,0.87,645257,645256,0.9999984502299084,-0.0001549770091591185,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,12973840000,11287240800,17493,7966,20674,7966,20674,17493,kept_vanilla,11287223307,12973819894,SUR: UN WPP 2024 Medium exact 2026,SUR: IMF exact 2026,SUR: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SCA,Sweden,SWE,SWE,2003,1.59,8958431,8958431,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,173656140351,276113263158,30822,59293,52709,52709,59293,52709,clamped_to_ppp,472190294520,296975028000,SWE: UN WPP 2024 Medium exact 2003,SWE: IMF exact 2003,SWE: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SCA,Sweden,SWE,SWE,2022,1,10237037,10487338,1.0244505319263768,2.4450531926376806,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,593351440000,593351440000,57961,54835,67410,54835,67410,57961,kept_vanilla,607859198327,607859198327,SWE: UN WPP 2024 Medium exact 2022,SWE: IMF exact 2022,SWE: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SCA,Sweden,SWE,SWE,2026,0.87,10701047,10701047,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,703718400000,612235008000,57213,61827,67442,61827,67442,61827,clamped_to_nominal,661618246410,760480743000,SWE: UN WPP 2024 Medium exact 2026,SWE: IMF exact 2026,SWE: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SWI,Switzerland,CHE,CHE,2003,1.59,7367507,7333447,0.9953769979451665,-0.4623002054833458,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,194363157895,309037421053,41946,79483,73367,73367,79483,73367,clamped_to_ppp,538032116610,338384979000,CHE: UN WPP 2024 Medium exact 2003,CHE: IMF exact 2003,CHE: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SWI,Switzerland,CHE,CHE,2022,1,8829838,8792182,0.9957353690973719,-0.4264630902628075,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,656103963037,656103963037,74305,97626,92586,92586,97626,92586,clamped_to_ppp,814034308000,814034308000,CHE: UN WPP 2024 Medium exact 2022,CHE: IMF exact 2022,CHE: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SWI,Switzerland,CHE,CHE,2026,0.87,9048166,9007798,0.9955385433910032,-0.4461456608996772,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,782893235821,681117115164,75277,110772,92778,92778,110772,92778,clamped_to_ppp,835721163060,960599038000,CHE: UN WPP 2024 Medium exact 2026,CHE: IMF exact 2026,CHE: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SYR,Syria,SYR,SYR,2003,1.59,17889296,17889296,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,47493567251,75514771929,4221,1929,7218,1929,7218,4221,kept_vanilla,75514771929,47493567251,SYR: UN WPP 2024 Medium exact 2003,SYR: IMF exact 2003,SYR: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SYR,Syria,SYR,SYR,2022,1,19767125,22462173,1.1363399078014633,13.633990780146332,yes — reviewed,"Single-country game territory and UN country/area boundary align. The difference is an updated historical estimate/projection vintage, not a geographic-scope mismatch; accept the UN WPP value for a consistent source vintage.",44246400000,44246400000,2238,1057,4905,1057,4905,2238,kept_vanilla,50278950097,50278950097,SYR: UN WPP 2024 Medium exact 2022,SYR: World Bank exact 2022,SYR: World Bank exact 2022,secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SYR,Syria,SYR,SYR,2026,0.87,26472497,26472497,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,120013520000,104411762400,3944,966,4970,966,4970,3944,kept_vanilla,104411762400,120013520000,SYR: UN WPP 2024 Medium exact 2026,"SYR: peer-growth inference from World Bank 2022; Middle East, North Africa, Afghanistan & Pakistan median -1.69%/yr (18 peers, capped at ±8%)","SYR: peer-growth inference from World Bank 2022; Middle East, North Africa, Afghanistan & Pakistan median 0.89%/yr (19 peers, capped at ±8%)",inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TWN,Taiwan,TWN,TWN,2003,1.59,22664125,22664125,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,306516959064,487361964912,21504,22266,36708,22266,36708,22266,clamped_to_nominal,504636391020,317381378000,TWN: UN WPP 2024 Medium exact 2003,TWN: IMF exact 2003,TWN: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TWN,Taiwan,TWN,TWN,2022,1,23898689,23420111,0.9799747174416137,-2.0025282558386315,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1603723000000,1603723000000,67105,32691,71028,32691,71028,67105,kept_vanilla,1571607993780,1571607993780,TWN: UN WPP 2024 Medium exact 2022,TWN: IMF exact 2022,TWN: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TWN,Taiwan,TWN,TWN,2026,0.87,23011293,23011292,0.9999999565430765,-0.000004345692350415931,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1751435840000,1523749180800,66217,36927,85998,36927,85998,66217,kept_vanilla,1523749114583,1751435763888,TWN: UN WPP 2024 Medium exact 2026,TWN: IMF exact 2026,TWN: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TJK,Tajikistan,TJK,TJK,2003,1.59,6658575,6658575,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,4730409357,7521350878,1130,371,1932,371,1932,1130,kept_vanilla,7521350878,4730409357,TJK: UN WPP 2024 Medium exact 2003,TJK: IMF exact 2003,TJK: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TJK,Tajikistan,TJK,TJK,2022,1,10022632,10182222,1.0159229631497995,1.5922963149799463,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,40075200000,40075200000,3998,1052,4513,1052,4513,3998,kept_vanilla,40713315933,40713315933,TJK: UN WPP 2024 Medium exact 2022,TJK: IMF exact 2022,TJK: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TJK,Tajikistan,TJK,TJK,2026,0.87,10978599,10978599,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,55137280000,47969433600,4369,1618,5521,1618,5521,4369,kept_vanilla,47969433600,55137280000,TJK: UN WPP 2024 Medium exact 2026,TJK: IMF exact 2026,TJK: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TZA,Tanzania,TZA,TZA,2003,1.59,37089555,37089555,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,25028654971,39795561404,1073,607,1835,607,1835,1073,kept_vanilla,39795561404,25028654971,TZA: UN WPP 2024 Medium exact 2003,TZA: IMF exact 2003,TZA: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TZA,Tanzania,TZA,TZA,2022,1,63869366,64711821,1.013190282803183,1.3190282803182907,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,181779840000,181779840000,2846,1146,3546,1146,3546,2846,kept_vanilla,184177567498,184177567498,TZA: UN WPP 2024 Medium exact 2022,TZA: IMF exact 2022,TZA: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TZA,Tanzania,TZA,TZA,2026,0.87,72563781,72563780,0.9999999862190202,-0.000001378097980175852,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,258360960000,224774035200,3098,1138,3847,1138,3847,3098,kept_vanilla,224774032102,258360956440,TZA: UN WPP 2024 Medium exact 2026,TZA: IMF exact 2026,TZA: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
THA,Thailand,THA,THA,2003,1.59,64868166,64868166,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,339446198830,539719456140,8320,3733,14228,3733,14228,8320,kept_vanilla,539719456140,339446198830,THA: UN WPP 2024 Medium exact 2003,THA: IMF exact 2003,THA: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
THA,Thailand,THA,THA,2022,1,70116256,71735329,1.0230912643139416,2.3091264313941595,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1298577280000,1298577280000,18520,6910,22256,6910,22256,18520,kept_vanilla,1328563071205,1328563071205,THA: UN WPP 2024 Medium exact 2022,THA: IMF exact 2022,THA: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
THA,Thailand,THA,THA,2026,0.87,71559614,71559614,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1631318480000,1419247077600,19833,7051,23874,7051,23874,19833,kept_vanilla,1419247077600,1631318480000,THA: UN WPP 2024 Medium exact 2026,THA: IMF exact 2026,THA: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TLS,Timor-Leste,TLS,TLS,2003,1.59,916878,916878,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1101169591,1750859650,1910,850,3227,850,3227,1910,kept_vanilla,1750859650,1101169591,TLS: UN WPP 2024 Medium exact 2003,TLS: IMF exact 2003,TLS: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TLS,Timor-Leste,TLS,TLS,2022,1,1377478,1369295,0.9940594332541064,-0.5940566745893605,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,4024240000,4024240000,2921,2343,5729,2343,5729,2921,kept_vanilla,4000333734,4000333734,TLS: UN WPP 2024 Medium exact 2022,TLS: IMF exact 2022,TLS: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TLS,Timor-Leste,TLS,TLS,2026,0.87,1436923,1436923,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,6136240000,5338528800,3715,1314,4555,1314,4555,3715,kept_vanilla,5338528800,6136240000,TLS: UN WPP 2024 Medium exact 2026,TLS: IMF exact 2026,TLS: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TGO,Togo,TGO,TGO,2003,1.59,5552167,5552167,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,4335087719,6892789473,1241,817,2123,817,2123,1241,kept_vanilla,6892789473,4335087719,TGO: UN WPP 2024 Medium exact 2003,TGO: IMF exact 2003,TGO: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TGO,Togo,TGO,TGO,2022,1,8744506,9089738,1.0394798745635259,3.9479874563525863,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,19898560000,19898560000,2276,953,2935,953,2935,2276,kept_vanilla,20684152653,20684152653,TGO: UN WPP 2024 Medium exact 2022,TGO: IMF exact 2022,TGO: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TGO,Togo,TGO,TGO,2026,0.87,9930919,9930918,0.9999998993043846,-0.000010069561540149152,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,29081360000,25300783200,2548,1177,3298,1177,3298,2548,kept_vanilla,25300780652,29081357072,TGO: UN WPP 2024 Medium exact 2026,TGO: IMF exact 2026,TGO: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TUN,Tunisia,TUN,TUN,2003,1.59,10071632,10071632,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,38339766082,60960228070,6053,4546,10350,4546,10350,6053,kept_vanilla,60960228070,38339766082,TUN: UN WPP 2024 Medium exact 2003,TUN: IMF exact 2003,TUN: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TUN,Tunisia,TUN,TUN,2022,1,12081067,12119334,1.003167518233282,0.3167518233281985,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,131281920000,131281920000,10867,3680,13531,3680,13531,10867,kept_vanilla,131697757875,131697757875,TUN: UN WPP 2024 Medium exact 2022,TUN: IMF exact 2022,TUN: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TUN,Tunisia,TUN,TUN,2026,0.87,12415139,12415138,0.9999999194531772,-0.000008054682276714686,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,161678000000,140659860000,11330,4257,13774,4257,13774,11330,kept_vanilla,140659848670,161677986977,TUN: UN WPP 2024 Medium exact 2026,TUN: IMF exact 2026,TUN: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TUR,Turkey,TUR,TUR,2003,1.59,67831730,67831730,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,466381286550,741546245615,10932,7439,18784,7439,18784,10932,kept_vanilla,741546245615,466381286550,TUR: UN WPP 2024 Medium exact 2003,TUR: IMF exact 2003,TUR: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TUR,Turkey,TUR,TUR,2022,1,85703367,87058473,1.0158115841586481,1.581158415864814,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,2826623360000,2826623360000,32981,10622,35382,10622,35382,32981,kept_vanilla,2871316753141,2871316753141,TUR: UN WPP 2024 Medium exact 2022,TUR: IMF exact 2022,TUR: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TUR,Turkey,TUR,TUR,2026,0.87,87926083,87926082,0.9999999886268105,-0.0000011373189501284742,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,3314754080000,2883836049600,32798,16229,39829,16229,39829,32798,kept_vanilla,2883836016802,3314754042301,TUR: UN WPP 2024 Medium exact 2026,TUR: IMF exact 2026,TUR: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TKM,Turkmenistan,TKM,TKM,2003,1.59,4863865,4863865,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,16336257310,25974649123,5340,3480,5314,3480,5314,5314,clamped_to_ppp,25845521550,16255045000,TKM: UN WPP 2024 Medium exact 2003,TKM: IMF exact 2003,TKM: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TKM,Turkmenistan,TKM,TKM,2022,1,6228007,7230193,1.1609160041085373,16.091600410853736,yes — reviewed,"Single-country game territory and UN country/area boundary align. The difference is an updated historical estimate/projection vintage, not a geographic-scope mismatch; accept the UN WPP value for a consistent source vintage.",103551360000,103551360000,16627,7839,17655,7839,17655,16627,kept_vanilla,120214431071,120214431071,TKM: UN WPP 2024 Medium exact 2022,TKM: IMF exact 2022,TKM: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
TKM,Turkmenistan,TKM,TKM,2026,0.87,7736632,7736632,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,163773280000,142482753600,18417,9341,18490,9341,18490,18417,kept_vanilla,142482753600,163773280000,TKM: UN WPP 2024 Medium exact 2026,TKM: IMF exact 2026,TKM: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
